X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID
523272.835999999,419812.5906,4322271,2025/07/28 00:00:00+00,08:20:00,EDT,0.3,"Country Club Road North; SW of (Boca Ciega Bay)",27.7784,-82.7466,Karenia brevis,0,HABW250728-009
535040.616300002,374935.1638,4322272,2025/07/28 00:00:00+00,09:05:00,EDT,0.5,Longboat Key Beach,27.37317,-82.63202,Karenia brevis,0,HABW250728-010
541968.924600001,369866.8538,4322273,2025/07/28 00:00:00+00,08:40:00,EDT,0.5,Ringling Causeway,27.32682,-82.56244,Karenia brevis,0,HABW250728-011
540080.280499998,368600.1299,4322274,2025/07/28 00:00:00+00,09:25:00,EDT,0.5,North Lido Beach,27.31561,-82.58171,Karenia brevis,0,HABW250728-012
540533.581500001,368093.4201,4322275,2025/07/28 00:00:00+00,09:35:00,EDT,0.5,Lido Beach Casino,27.311,-82.57718,Karenia brevis,0,HABW250728-013
541517.045499999,366681.1727,4322276,2025/07/28 00:00:00+00,09:55:00,EDT,0.5,South Lido Park,27.29818,-82.56739,Karenia brevis,0,HABW250728-014
542971.579300001,363033.5954,4322277,2025/07/28 00:00:00+00,10:40:00,EDT,0.5,Siesta Beach,27.26518,-82.5531,Karenia brevis,0,HABW250728-015
534255.223499998,399727.8494,4322278,2025/07/28 00:00:00+00,08:22:00,EDT,0.5,"Skyway Fishing Pier; South (Lower Tampa Bay)",27.5965,-82.6372,Karenia brevis,0,HABW250728-016
546590.088399999,357885.1741,4322279,2025/07/28 00:00:00+00,11:00:00,EDT,0.5,Turtle Beach,27.21843,-82.51711,Karenia brevis,0,HABW250728-017
551257.2053,347380.7693,4322280,2025/07/28 00:00:00+00,11:15:00,EDT,0.5,Nokomis Beach,27.12332,-82.47122,Karenia brevis,0,HABW250728-018
551506.756499998,346328.9635,4322281,2025/07/28 00:00:00+00,11:00:00,EDT,0.5,North Jetty,27.11382,-82.46883,Karenia brevis,0,HABW250728-019
552311.0462,344842.1313,4322282,2025/07/28 00:00:00+00,10:30:00,EDT,0.5,Venice Beach,27.10034,-82.46089,Karenia brevis,0,HABW250728-020
553136.401000001,342401.778,4322283,2025/07/28 00:00:00+00,10:15:00,EDT,0.5,Service Club Park,27.07827,-82.45286,Karenia brevis,0,HABW250728-021
536474.075599998,398488.7622,4322284,2025/07/28 00:00:00+00,08:37:00,EDT,0.5,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,Karenia brevis,0,HABW250728-022
553277.657600001,341873.8864,4322285,2025/07/28 00:00:00+00,09:55:00,EDT,0.5,"Venice Fishing Pier; N of",27.0735,-82.4515,Karenia brevis,0,HABW250728-023
553634.132599998,341079.9859,4322286,2025/07/28 00:00:00+00,09:40:00,EDT,0.5,Brohard Beach,27.06631,-82.448,Karenia brevis,0,HABW250728-024
557166.7632,334906.7345,4322287,2025/07/28 00:00:00+00,09:05:00,EDT,0.5,Manasota Beach,27.01031,-82.41312,Karenia brevis,0,HABW250728-025
532899.667199999,388540.9007,4322288,2025/07/28 00:00:00+00,09:28:00,EDT,0.5,Palma Sola Bay Bridge,27.4959,-82.6522,Karenia brevis,0,HABW250728-026
559955.690200001,329716.3916,4322289,2025/07/28 00:00:00+00,08:50:00,EDT,0.5,Blind Pass Beach,26.96324,-82.38565,Karenia brevis,0,HABW250728-027
529396.8631,383172.6318,4322290,2025/07/28 00:00:00+00,11:05:00,EDT,0.5,Longboat Pass Boat Ramp (Sarasota Bay),27.4479,-82.6883,Karenia brevis,0,HABW250728-028
524174.4219,393179.5007,4322291,2025/07/28 00:00:00+00,10:15:00,EDT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),27.5385,-82.7402,Karenia brevis,0,HABW250728-029
514127.733100001,466859.1672,4322292,2025/07/28 00:00:00+00,09:41:00,EDT,0.1,"North Keys; SE of (Anclote Anchorage)",28.20282,-82.83506,Karenia brevis,0,HABW250729-001
514127.733100001,466859.1672,4322293,2025/07/28 00:00:00+00,09:41:00,EDT,0.8,"North Keys; SE of (Anclote Anchorage)",28.20282,-82.83506,Karenia brevis,0,HABW250729-002
519096.154399998,467941.1151,4322294,2025/07/28 00:00:00+00,10:41:00,EDT,0.1,"Baileys Bluff Estates; N of (Anclote Anchorage)",28.21213,-82.78424,Karenia brevis,0,HABW250729-003
519096.154399998,467941.1151,4322295,2025/07/28 00:00:00+00,10:41:00,EDT,0.9,"Baileys Bluff Estates; N of (Anclote Anchorage)",28.21213,-82.78424,Karenia brevis,0,HABW250729-004
520068.124600001,470291.9299,4322296,2025/07/28 00:00:00+00,11:18:00,EDT,0.4,"Gulf Harbors South Beach; W of",28.23321,-82.77408,Karenia brevis,0,HABW250729-005
519830.4529,471935.5125,4322297,2025/07/28 00:00:00+00,11:48:00,EDT,0.1,"Gulf Harbors; NW of",28.24803,-82.77634,Karenia brevis,0,HABW250729-006
519830.4529,471935.5125,4322298,2025/07/28 00:00:00+00,11:48:00,EDT,1,"Gulf Harbors; NW of",28.24803,-82.77634,Karenia brevis,0,HABW250729-007
489347.567499999,571766.6263,4322299,2025/07/28 00:00:00+00,10:47:00,EDT,0.5,"Gomez Keys; W of",29.149333,-83.08,Karenia brevis,0,HABW250729-008
488896.121800002,575890.5497,4322300,2025/07/28 00:00:00+00,10:57:00,EDT,0.5,"Derrick Key; S of",29.1865,-83.084333,Karenia brevis,0,HABW250729-009
485409.469500002,579233.5167,4322301,2025/07/28 00:00:00+00,11:11:00,EDT,0.5,"Buck Island; 2.4 mi W of (Suwannee Sound)",29.216833,-83.12,Karenia brevis,0,HABW250729-010
489586.664999999,567937.2541,4322302,2025/07/28 00:00:00+00,11:53:00,EDT,0.5,"Deadmans Key; W of",29.114833,-83.077833,Karenia brevis,0,HABW250729-011
492135.848499998,567012.6737,4322303,2025/07/28 00:00:00+00,12:05:00,EDT,0.5,"Seahorse Key; NE of",29.106333,-83.051667,Karenia brevis,0,HABW250729-012
513570.354600001,463085.4841,4322304,2025/09/17 00:00:00+00,,EDT,0.5,"Anclote Key Preserve; E of (Anclote Anchorage)",28.168889,-82.841111,Karenia brevis,0,HABW250918-015
515769.362799998,463723.2985,4322305,2025/09/17 00:00:00+00,,EDT,0.5,"Bird Key; W of (Anclote Anchorage)",28.174444,-82.818611,Karenia brevis,0,HABW250918-016
791155.670699999,327208.902,4322306,2025/09/17 00:00:00+00,09:25:00,EDT,0.5,Juno Beach Fishing Pier,26.893715,-80.0542,Karenia brevis,0,HABW250918-017
579604.281199999,281487.6899,4322307,2025/09/17 00:00:00+00,07:50:00,EDT,0.5,Alison Hagerup Beach Park,26.5264,-82.1945,Karenia brevis,0,HABW250918-018
591164.402199998,270039.099,4322308,2025/09/17 00:00:00+00,08:22:00,EDT,0.5,Tarpon Bay Road Beach,26.4217,-82.0801,Karenia brevis,0,HABW250918-019
597583.1963,273415.6339,4322309,2025/09/17 00:00:00+00,08:43:00,EDT,0.5,Lighthouse Beach,26.4512,-82.0151,Karenia brevis,0,HABW250918-020
603242.4641,273763.3761,4322310,2025/09/17 00:00:00+00,09:15:00,EDT,0.5,Lynn Hall Park,26.4535,-81.9582,Karenia brevis,0,HABW250918-021
611146.973299999,266847.3527,4322311,2025/09/17 00:00:00+00,09:54:00,EDT,0.5,Lovers Key State Park,26.39,-81.88,Karenia brevis,0,HABW250918-022
614627.406800002,260357.988,4322312,2025/09/17 00:00:00+00,10:21:00,EDT,0.5,Bonita Beach Park,26.331,-81.8462,Karenia brevis,0,HABW250918-023
778570.4406,160421.3167,4322313,2025/09/16 00:00:00+00,11:10:00,EDT,0.9,Caesar Creek (Biscayne Bay),25.3951,-80.23246,Karenia brevis,0,HABW250918-024
783735.896899998,171628.0006,4322314,2025/09/16 00:00:00+00,08:25:00,EDT,0.9,Sands Cut (Biscayne Bay),25.49465,-80.17763,Karenia brevis,0,HABW250918-025
783931.827799998,174605.0841,4322315,2025/09/16 00:00:00+00,08:15:00,EDT,0.9,Lewis Cut (Biscayne Bay),25.52142,-80.17476,Karenia brevis,0,HABW250918-026
522395.364300001,543492.1328,4322316,2025/09/16 00:00:00+00,09:37:00,EDT,0.1,"Mangrove Point; 1.7 mi NW of (Crystal Bay)",28.8921,-82.7427,Karenia brevis,0,HABW250918-027
522644.324900001,528635.1302,4322317,2025/09/11 00:00:00+00,11:55:00,EDT,0.1,"Mendit Key; 2.7 mi W of (Homosassa Bay)",28.7583,-82.7417,Karenia brevis,333,HABW250918-028
547719.502,356604.9069,4322318,2025/09/13 00:00:00+00,10:00:00,EDT,0.2,Midnight Pass,27.206778,-82.505843,Karenia brevis,0,HABW250918-031
540771.310899999,370540.1202,4322319,2025/09/14 00:00:00+00,14:05:00,EDT,0.4,Ken Thompson Boat Ramp (Sarasota Bay),27.333008,-82.574487,Karenia brevis,0,HABW250918-032
519592.6204,423470.3101,4322320,2025/09/18 00:00:00+00,09:24:00,EDT,0.5,"Bill Young; W of (Hurricane Hole)",27.811667,-82.78365,Karenia brevis,0,HABW250918-033
519582.831,423136.9275,4322321,2025/09/18 00:00:00+00,09:35:00,EDT,0.5,"Ford; W of (Boca Ciega Bay)",27.808666,-82.783783,Karenia brevis,0,HABW250918-034
519484.483199999,423637.6083,4322322,2025/09/16 00:00:00+00,12:10:00,EDT,0.5,"Bay Pines Terrace; NE of (Hurricane Hole)",27.813183,-82.784733,Karenia brevis,0,HABW250918-035
519336.009100001,423238.224,4322323,2025/09/16 00:00:00+00,11:55:00,EDT,0.5,"Bay Pines Terrace; E of (Boca Ciega Bay)",27.8096,-82.786283,Karenia brevis,0,HABW250918-036
632404.333099999,206626.3953,4322324,2025/09/18 00:00:00+00,09:31:00,EDT,0.5,"Cape Romano; S of (Gullivan Bay)",25.844,-81.678,Karenia brevis,0,HABW250919-001
636911.215599999,210873.8367,4322325,2025/09/18 00:00:00+00,09:34:00,EDT,0.5,"Coon Key; S of (Gullivan Bay)",25.8815,-81.632167,Karenia brevis,0,HABW250919-002
647732.053199999,207775.4593,4322326,2025/09/18 00:00:00+00,10:52:00,EDT,0.5,"Round Key; N of (Fakahatchee Pass)",25.851667,-81.524667,Karenia brevis,0,HABW250919-003
739626.1127,450279.1183,4322327,2025/09/18 00:00:00+00,10:49:00,EDT,0.3,"Ballyshannon Street; SW of (Indian River)",28.01546,-80.53888,Karenia brevis,0,HABW250919-004
742232.5462,444730.9288,4322328,2025/09/18 00:00:00+00,11:17:00,EDT,0.3,"Heron Drive; NW of (Washburn Cove)",27.96486,-80.51393,Karenia brevis,0,HABW250919-005
744358.3891,436257.6766,4322329,2025/09/18 00:00:00+00,12:45:00,EDT,0.3,"Barefoot Bay Pier; NE of (Indian River)",27.88805,-80.49474,Karenia brevis,0,HABW250919-006
745669.978500001,437967.0865,4322330,2025/09/18 00:00:00+00,11:50:00,EDT,0.3,"Pepper Cove; W of (Indian River)",27.9031,-80.4809,Karenia brevis,0,HABW250919-007
749016.960499998,428871.8046,4322331,2025/09/18 00:00:00+00,12:20:00,EDT,0.3,"Roseate Island; NE of (Indian River)",27.82037,-80.44951,Karenia brevis,0,HABW250919-008
515267.175900001,461003.7073,4322332,2025/09/18 00:00:00+00,10:40:00,EDT,0.5,"Howard Park Beach; 1.1 mi W of (St. Joseph Sound)",28.15,-82.824,Karenia brevis,0,HABW250919-009
511445.6741,460856.8051,4322333,2025/09/18 00:00:00+00,10:48:00,EDT,0.5,"Howard Park Beach; 3.5 mi W of",28.149,-82.863,Karenia brevis,0,HABW250919-010
507231.042800002,460818.6786,4322334,2025/09/18 00:00:00+00,10:58:00,EDT,0.5,"Howard Park Beach; 6.1 mi W of",28.149,-82.906,Karenia brevis,0,HABW250919-011
515319.6098,465779.8593,4322335,2025/09/18 00:00:00+00,11:36:00,EDT,0.5,"Anclote Gulf Park; 2.2 mi W of (Anclote Anchorage)",28.193,-82.823,Karenia brevis,0,HABW250919-012
511008.719999999,465739.481,4322336,2025/09/18 00:00:00+00,11:17:00,EDT,0.5,"Anclote Key; W of",28.193,-82.867,Karenia brevis,0,HABW250919-013
506894.7491,465591.3207,4322337,2025/09/18 00:00:00+00,11:08:00,EDT,0.5,"Anclote Key; 3.5 mi W of",28.192,-82.909,Karenia brevis,0,HABW250919-014
562366.664500002,325465.525,4322338,2025/09/17 00:00:00+00,07:14:00,EDT,0.5,Englewood Beach,26.92467,-82.36189,Karenia brevis,0,HABW250919-015
571247.726500001,312368.1709,4322339,2025/09/17 00:00:00+00,10:58:00,EDT,0.5,Boca Grande Pier (Gasparilla Sound),26.80562,-82.27415,Karenia brevis,0,HABW250919-016
98230.2027999982,706054.8737,4322340,2025/09/18 00:00:00+00,09:01:00,CDT,0.2,Pensacola Beach Pier,30.3273,-87.1419,Karenia brevis,0,HABW250919-017
98498.433699999,706966.189,4322341,2025/09/18 00:00:00+00,09:25:00,CDT,0.2,Fishing Bend,30.33557,-87.13935,Karenia brevis,0,HABW250919-018
91632.7413000017,714501.4462,4322342,2025/09/18 00:00:00+00,09:58:00,CDT,0.2,Palafox Pier (Pensacola Bay),30.40185,-87.21285,Karenia brevis,0,HABW250919-019
232862.956999999,680888.4995,4322343,2025/09/17 00:00:00+00,07:00:00,CDT,0.5,St. Andrew State Park Beach,30.124595,-85.736731,Karenia brevis,0,HABW250919-020
690175.4474,584202.5618,4322344,2025/09/14 00:00:00+00,16:00:00,EDT,0.2,"Daytona Beach Main Street Pier; N of",29.232639,-81.009527,Karenia brevis,0,HABW250919-022
534638.4001,417868.0779,4322345,2025/09/22 00:00:00+00,06:28:00,EDT,0.5,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,0,HABW250922-001
534638.4001,417868.0779,4322346,2025/09/22 00:00:00+00,06:25:00,EDT,4.3,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,0,HABW250922-002
534255.223499998,399727.8494,4322347,2025/09/22 00:00:00+00,06:23:00,EDT,0.5,"Skyway Fishing Pier; South (Lower Tampa Bay)",27.5965,-82.6372,Karenia brevis,0,HABW250922-003
536474.075599998,398488.7622,4322348,2025/09/22 00:00:00+00,06:36:00,EDT,0.2,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,Karenia brevis,0,HABW250922-004
532899.667199999,388540.9007,4322349,2025/09/22 00:00:00+00,07:10:00,EDT,0.5,Palma Sola Bay Bridge,27.4959,-82.6522,Karenia brevis,0,HABW250922-005
529396.8631,383172.6318,4322350,2025/09/22 00:00:00+00,08:17:00,EDT,0.5,Longboat Pass Boat Ramp (Sarasota Bay),27.4479,-82.6883,Karenia brevis,0,HABW250922-006
524174.4219,393179.5007,4322351,2025/09/22 00:00:00+00,07:40:00,EDT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),27.5385,-82.7402,Karenia brevis,0,HABW250922-007
451327.632100001,627690.8862,4322352,2025/09/17 00:00:00+00,11:08:00,EDT,0.5,"Salt Creek; 2 mi S of",29.655,-83.469,Karenia brevis,0,HABW250922-008
456540.506900001,629157.814,4322353,2025/09/17 00:00:00+00,12:41:00,EDT,0.5,"Steinhatchee River; mouth of (Deadman Bay)",29.668,-83.415,Karenia brevis,0,HABW250922-009
451327.632100001,627690.8862,4322354,2025/09/18 00:00:00+00,,,0.5,"Salt Creek; 2 mi S of",29.655,-83.469,Karenia brevis,0,HABW250922-010
461469.5436,629518.9587,4322355,2025/09/18 00:00:00+00,14:06:00,EDT,0.5,"2nd Avenue South; E of (Steinhatchee River)",29.671033,-83.363983,Karenia brevis,0,HABW250922-011
521133.353999998,557109.1309,4322356,2025/09/18 00:00:00+00,13:33:00,EDT,0.5,"Pumpkin Island; NW of (Withlacoochee Bay)",29.01483,-82.75425,Karenia brevis,0,HABW250922-012
774461.443999998,363459.7138,4322357,2025/09/19 00:00:00+00,11:15:00,EDT,0.7,Indian Riverside Park Pier (Indian River),27.224761,-80.211264,Karenia brevis,0,HABW250922-013
776391.258699998,356575.5248,4322358,2025/09/19 00:00:00+00,10:15:00,EDT,0.7,Sandsprit Park Boat Ramp (Manatee Pocket),27.162256,-80.1939,Karenia brevis,0,HABW250922-014
762695.0669,388326.9379,4322359,2025/09/19 00:00:00+00,08:15:00,EDT,1,Indian River Veterans Memorial Park Boat Ramp (Indian River),27.451811,-80.322742,Karenia brevis,0,HABW250922-015
765438.005199999,381258.9356,4322360,2025/09/19 00:00:00+00,07:45:00,EDT,0.5,"East Midway Road; N of (Indian River)",27.38745,-80.2971,Karenia brevis,0,HABW250922-016
659808.538899999,657831.177,4322361,2025/09/17 00:00:00+00,10:00:00,EDT,0.5,"Matanzas River; mouth of",29.901917,-81.3058,Karenia brevis,0,HABW250922-017
661149.385699999,658489.7009,4322362,2025/09/17 00:00:00+00,10:22:00,EDT,0.5,St. Augustine Inlet,29.907583,-81.29175,Karenia brevis,0,HABW250922-018
514634.8565,441861.8973,4322363,2025/09/22 00:00:00+00,09:09:00,EDT,0.5,Clearwater Beach Pier 60,27.9777,-82.8323,Karenia brevis,0,HABW250922-019
516101.876400001,423484.4676,4322364,2025/09/22 00:00:00+00,10:11:00,EDT,0.5,La Contessa Pier,27.8121,-82.81915,Karenia brevis,0,HABW250922-020
524197.909400001,401486.5799,4322365,2025/09/22 00:00:00+00,11:26:00,EDT,0.5,"Mullet Key; Gulf Pier",27.6133,-82.7391,Karenia brevis,0,HABW250922-021
528904.193399999,412463.5663,4322366,2025/09/22 00:00:00+00,12:11:00,EDT,0.5,Wallace Cove (Boca Ciega Bay),27.7117,-82.69014,Karenia brevis,0,HABW250922-022
525456.319899999,437856.6227,4322367,2025/09/22 00:00:00+00,08:08:00,EDT,0.5,"Via Cipriani; dock S of (Old Tampa Bay)",27.94067,-82.7225,Karenia brevis,0,HABW250922-023
523272.835999999,419812.5906,4322368,2025/09/22 00:00:00+00,07:23:00,EDT,0.5,"Country Club Road North; SW of (Boca Ciega Bay)",27.7784,-82.7466,Karenia brevis,0,HABW250922-024
520551.300099999,472224.7857,4322369,2025/09/22 00:00:00+00,11:01:00,EDT,0.2,"Gulf Harbors; NW of",28.25057,-82.76895,Karenia brevis,0,HABW250922-025
520551.300099999,472224.7857,4322370,2025/09/22 00:00:00+00,11:01:00,EDT,1.6,"Gulf Harbors; NW of",28.25057,-82.76895,Karenia brevis,0,HABW250922-026
519421.580400001,467923.2262,4322371,2025/09/22 00:00:00+00,11:50:00,EDT,0.2,"Baileys Bluff Estates; N of",28.21194,-82.78092,Karenia brevis,0,HABW250922-027
519421.580400001,467923.2262,4322372,2025/09/22 00:00:00+00,11:50:00,EDT,1.1,"Baileys Bluff Estates; N of",28.21194,-82.78092,Karenia brevis,0,HABW250922-028
486675.197500002,565269.2117,4322373,2025/09/19 00:00:00+00,,,0.5,"Deadmans Key; 2.5 mi SW of",29.091,-83.108,Karenia brevis,0,HABW250922-029
479326.434,559776.8963,4322374,2025/09/19 00:00:00+00,,EDT,0.5,"Deadmans Key; 8.3 mi SW of",29.042,-83.184,Karenia brevis,0,HABW250922-030
572967.604499999,301964.5474,4322375,2025/09/22 00:00:00+00,08:12:00,EDT,0.2,Boca Grande Pass,26.7117,-82.2583,Karenia brevis,0,HABW250923-001
576835.750599999,290639.8303,4322376,2025/09/22 00:00:00+00,08:27:00,EDT,0.2,Captiva Pass,26.6092,-82.221,Karenia brevis,333,HABW250923-002
581903.993900001,285298.0848,4322377,2025/09/22 00:00:00+00,08:38:00,EDT,0.2,"Redfish Pass; 1.8 mi E of (Pine Island Sound)",26.560417,-82.170817,Karenia brevis,0,HABW250923-003
586428.1556,282877.3175,4322378,2025/09/22 00:00:00+00,09:46:00,EDT,0.2,"Regla Island; W of (Pine Island Sound)",26.538,-82.1257,Karenia brevis,0,HABW250923-004
585468.054900002,287159.2148,4322379,2025/09/22 00:00:00+00,09:56:00,EDT,0.2,"Cork Island; W of (Pine Island Sound)",26.5767,-82.1347,Karenia brevis,0,HABW250923-005
583317.9901,288625.6573,4322380,2025/09/22 00:00:00+00,10:03:00,EDT,0.2,"Hemp Key; S of (Pine Island Sound)",26.5902,-82.1561,Karenia brevis,0,HABW250923-006
342587.374299999,652720.5703,4322381,2025/09/22 00:00:00+00,09:42:00,EDT,0.2,"Spring Street; SE of (St. George Sound)",29.8802,-84.5952,Karenia brevis,0,HABW250923-007
639513.254500002,724024.1394,4322382,2025/05/21 00:00:00+00,11:10:00,EDT,0.3,"Tiger Point; W of (Edwards Creek)",30.502,-81.5023,Karenia brevis,0,HABW250522-013
719718.404300001,526541.1276,4322383,2025/05/21 00:00:00+00,09:45:00,EDT,0.5,Biolab Boat Ramp (Mosquito Lagoon),28.7068,-80.721,Karenia brevis,0,HABW250522-014
740298.106800001,450402.4366,4322384,2025/05/21 00:00:00+00,07:35:00,EDT,0.5,"Ballyshannon Street; E of",28.0164,-80.532,Karenia brevis,0,HABW250522-015
540436.090500001,370379.8928,4322385,2025/05/22 00:00:00+00,09:45:00,EDT,0.5,Bay Dock (Sarasota Bay),27.3316,-82.5779,Karenia brevis,0,HABW250522-016
739645.204500001,450228.5486,4322386,2025/05/21 00:00:00+00,07:50:00,EDT,0.5,"Macfarlane Street; W of (Indian River)",28.015,-80.5387,Karenia brevis,0,HABW250522-017
540287.1928,370616.9314,4322387,2025/05/22 00:00:00+00,09:58:00,EDT,0.5,New Pass Dock (Sarasota Bay),27.33375,-82.57938,Karenia brevis,0,HABW250522-018
551257.2053,347380.7693,4322388,2025/05/21 00:00:00+00,06:30:00,EDT,0.5,Nokomis Beach,27.12332,-82.47122,Karenia brevis,0,HABW250522-019
551465.871800002,347469.9713,4322389,2025/05/21 00:00:00+00,06:35:00,EDT,0.5,"Albee Road West; S of (ICW)",27.1241,-82.4691,Karenia brevis,333,HABW250522-020
791155.670699999,327208.902,4322390,2025/05/21 00:00:00+00,14:05:00,EDT,0.5,Juno Beach Fishing Pier,26.893715,-80.0542,Karenia brevis,0,HABW250522-021
225815.096900001,702125.7931,4322391,2025/05/21 00:00:00+00,11:31:00,CDT,0.5,Crooked Creek Boat Ramp,30.315,-85.8132,Karenia brevis,0,HABW250522-022
221399.900400002,699871.6405,4322392,2025/05/21 00:00:00+00,13:51:00,CDT,0.5,B.V. Buchanan Boat Ramp,30.2941,-85.8588,Karenia brevis,0,HABW250522-023
231926.069699999,687918.0259,4322393,2025/05/21 00:00:00+00,12:30:00,CDT,0.5,"Hathaway Bridge; SW of (St Andrew Bay)",30.1878,-85.7475,Karenia brevis,0,HABW250522-024
727746.5704,87710.3693000004,4322394,2025/05/18 00:00:00+00,09:49:00,EDT,0.5,"Long Key Point; 4.7 mi SE of",24.752667,-80.757033,Karenia brevis,0,HABW250522-025
727746.5704,87710.3693000004,4322395,2025/05/18 00:00:00+00,09:52:00,EDT,12.1,"Long Key Point; 4.7 mi SE of",24.752667,-80.757033,Karenia brevis,0,HABW250522-026
728050.6686,89217.1812000005,4322396,2025/05/18 00:00:00+00,11:54:00,EDT,0.5,"Long Key; 4.1 mi SE of",24.766183,-80.753633,Karenia brevis,0,HABW250522-027
728050.6686,89217.1812000005,4322397,2025/05/18 00:00:00+00,11:56:00,EDT,5.5,"Long Key; 4.1 mi SE of",24.766183,-80.753633,Karenia brevis,0,HABW250522-028
727746.5704,87710.3693000004,4322398,2025/05/18 00:00:00+00,13:22:00,EDT,0.5,"Long Key Point; 4.7 mi SE of",24.752667,-80.757033,Karenia brevis,0,HABW250522-029
727746.5704,87710.3693000004,4322399,2025/05/18 00:00:00+00,13:24:00,EDT,6.1,"Long Key Point; 4.7 mi SE of",24.752667,-80.757033,Karenia brevis,0,HABW250522-030
719400.7093,93728.1968999999,4322400,2025/05/18 00:00:00+00,15:17:00,EDT,0.5,"Long Key; N of (Florida Bay)",24.808889,-80.83805,Karenia brevis,0,HABW250522-031
719400.7093,93728.1968999999,4322401,2025/05/18 00:00:00+00,15:18:00,EDT,1.3,"Long Key; N of (Florida Bay)",24.808889,-80.83805,Karenia brevis,0,HABW250522-032
753116.282200001,226735.685,4322402,2025/05/19 00:00:00+00,09:35:00,EDT,0.5,"Tavernier Key; 2.1 mi E of",25.99935,-80.466733,Karenia brevis,0,HABW250522-033
753116.282200001,226735.685,4322403,2025/05/19 00:00:00+00,09:38:00,EDT,4.3,"Tavernier Key; 2.1 mi E of",25.99935,-80.466733,Karenia brevis,0,HABW250522-034
741565.320900001,104901.6671,4322404,2025/05/19 00:00:00+00,11:22:00,EDT,0.5,"Upper Matacumbe Key; 1.3 mi SE of",24.904333,-80.6157,Karenia brevis,0,HABW250522-035
741565.320900001,104901.6671,4322405,2025/05/19 00:00:00+00,11:24:00,EDT,3.9,"Upper Matacumbe Key; 1.3 mi SE of",24.904333,-80.6157,Karenia brevis,0,HABW250522-036
724906.7315,92515.2610999998,4322406,2025/05/19 00:00:00+00,13:16:00,EDT,0.5,"Long Key; 1.3 mi S of",24.796667,-80.78388,Karenia brevis,0,HABW250522-037
724906.7315,92515.2610999998,4322407,2025/05/19 00:00:00+00,13:18:00,EDT,3.7,"Long Key; 1.3 mi S of",24.796667,-80.78388,Karenia brevis,0,HABW250522-038
729350.720800001,99624.7531000003,4322408,2025/05/19 00:00:00+00,14:38:00,EDT,0.5,"Lower Matecumbe Key; N of (Florida Bay)",24.859722,-80.73805,Karenia brevis,0,HABW250522-039
721772.6369,95797.7045,4322409,2025/05/19 00:00:00+00,16:42:00,EDT,0.5,"North Layton Drive; W of",24.827,-80.81405,Karenia brevis,0,HABW250522-041
721772.6369,95797.7045,4322410,2025/05/19 00:00:00+00,16:44:00,EDT,1.1,"North Layton Drive; W of",24.827,-80.81405,Karenia brevis,0,HABW250522-042
664961.982999999,76780.7789000003,4322411,2025/05/20 00:00:00+00,08:51:00,EDT,0.5,"Little Torch Key; E of (Newfound Harbor Channel)",24.667557,-81.380358,Karenia brevis,0,HABW250522-043
529769.218199998,518903.3175,4322412,2025/11/01 00:00:00+00,11:45:00,EDT,2.4,"North Blind Creek; W of (Chassahowitzka Bay)",28.67,-82.669683,Karenia brevis,0,HABW251105-024
527328.774599999,517816.6062,4322413,2025/11/01 00:00:00+00,14:21:00,EDT,2.8,"South Blind Creek; 2.4 mi W of",28.66045,-82.694817,Karenia brevis,0,HABW251105-025
535352.3517,420596.6409,4322414,2025/11/05 00:00:00+00,07:27:00,EST,0.5,North Shore Park Beach (Middle Tampa Bay),27.7843,-82.6237,Karenia brevis,0,HABW251105-026
535039.819899999,419515.8815,4322415,2025/11/05 00:00:00+00,07:48:00,EST,0.5,Spa Beach (Middle Tampa Bay),27.7746,-82.627,Karenia brevis,0,HABW251105-027
534772.653099999,417002.9767,4322416,2025/11/05 00:00:00+00,08:17:00,EST,0.5,Lassing Park (Middle Tampa Bay),27.752,-82.63,Karenia brevis,0,HABW251105-028
529619.031800002,412249.0657,4322417,2025/11/05 00:00:00+00,08:48:00,EST,0.5,Maximo Park (Lower Tampa Bay),27.7097,-82.6829,Karenia brevis,0,HABW251105-029
520439.856600001,418851.24,4322418,2025/11/05 00:00:00+00,09:32:00,EST,0.5,Treasure Island Beach,27.77,-82.7755,Karenia brevis,0,HABW251105-030
540436.090500001,370379.8928,4322419,2025/10/28 00:00:00+00,14:26:00,EST,0.5,Bay Dock (Sarasota Bay),27.3316,-82.5779,Karenia brevis,0,HABW251105-031
540287.1928,370616.9314,4322420,2025/10/28 00:00:00+00,14:36:00,EST,0.5,New Pass Dock (Sarasota Bay),27.33375,-82.57938,Karenia brevis,0,HABW251105-032
540436.090500001,370379.8928,4322421,2025/10/31 00:00:00+00,13:30:00,EST,0.5,Bay Dock (Sarasota Bay),27.3316,-82.5779,Karenia brevis,0,HABW251105-033
